hotspot_id,latitude,longitude,h3_cell,timestamp,year,month,day_of_year,day_of_week,is_night,month_sin,month_cos,bright_ti4,bright_ti5,frp,confidence_encoded,scan,track,log_frp,thermal_difference,observation_count_7d,observation_count_30d,observation_count_90d,active_days_7d,active_days_30d,active_days_90d,mean_frp_7d,mean_frp_30d,mean_frp_90d,median_frp_30d,std_frp_30d,max_frp_30d,max_frp_90d,days_since_first_seen,days_since_previous_detection,has_history_7d,has_history_30d,has_history_90d,frp_deviation,frp_ratio_to_baseline,frp_z_score,industrial_context_score,mining_context_score,industrial_polygon_overlap,mining_polygon_overlap,forest_polygon_overlap,agriculture_polygon_overlap,nearest_facility_type_encoded,type,daynight,target_class,label_source,label_confidence,bright_ti4_to_ti5_ratio,frp_per_pixel,thermal_anomaly_strength,forest_AND_high_frp,industrial_AND_active,frp_growth_rate,frp_consistency,sample_weight
EVENT_01159289,27.60807,95.40254,873c5a835ffffff,2023-11-26 19:55:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,299.47,287.16,0.91,1,0.57,0.52,0.6471032420585384,12.310000000000002,11.0,39.0,48.0,6.0,26.0,33.0,0.9454545454545455,0.95,0.9358333333333334,0.8999999999999999,0.3860251087887738,1.94,1.94,693.9923611111111,0.0,1,1,1,-0.0399999999999999,0.9578947368421054,-0.1036202026482355,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0428680838457025,3.070165080414709,0.020984266026312554,0.0,0.0,2.0730164847553145,0.9473674238237643,0.4
EVENT_01159283,26.78509,94.67158,873ced760ffffff,2023-11-26 19:55:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,298.57,288.18,0.57,1,0.53,0.5,0.4510756193602166,10.389999999999986,2.0,5.0,6.0,2.0,4.0,5.0,0.4299999999999999,0.404,0.6483333333333333,0.3675,0.1042305137663628,0.57,1.87,693.0055555555556,3.0305555555555554,1,1,1,0.1659999999999999,1.4108910891089106,1.5926238296406752,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0360538516342082,2.150935279489511,0.01770771194255181,0.0,0.0,2.884314317252981,0.9096512137346194,0.4
EVENT_01159398,23.77958,86.38697,873ca9cb1ffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,321.06,292.41,2.17,1,0.39,0.36,1.1537315878891892,28.649999999999977,17.0,69.0,127.0,7.0,27.0,56.0,2.411176470588236,2.17159420289855,2.173543307086614,2.13,0.9067454513751828,5.65,5.65,693.9923611111111,0.0,1,1,1,-0.0015942028985502,0.9992658836091832,-0.0017581592453896,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.0979788615369555,15.455730372290795,0.04670155012192679,0.0,14.0,2.5994409138929284,0.9808457843142079,0.8
EVENT_01159378,22.91135,86.07095,873cabd1cffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,304.34,288.19,0.57,1,0.38,0.36,0.4510756193602166,16.149999999999977,3.0,4.0,4.0,3.0,4.0,4.0,0.7366666666666667,0.6775,0.6775,0.665,0.2181026134643966,0.95,0.95,666.9958333333333,4.017361111111111,1,1,1,-0.1075,0.8413284132841328,-0.4928872620664332,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.056039414774838,4.166636208799643,0.027256003869414163,0.0,0.0,1.4022119524546826,0.9815483667182779,0.2
EVENT_01159364,22.78875,86.19835,873cabc1effffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,310.14,293.2,1.13,1,0.39,0.36,0.7561219797213337,16.939999999999998,16.0,66.0,127.0,6.0,25.0,48.0,2.18375,1.8643939393939395,2.028976377952756,1.86,0.903025434703168,4.51,9.51,693.9916666666667,0.9868055555555556,1,1,1,-0.7343939393939394,0.6060950832994717,-0.8132594179203168,0.25,0.0,True,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.057776258329549,8.04837572381963,0.028077037776250476,0.0,12.0,4.6870902077753165,0.9976426993545864,0.4
EVENT_01159384,22.79534,86.19957,873cabc1effffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,318.52,291.43,0.85,1,0.39,0.36,0.6151856390902334,27.08999999999997,16.0,66.0,127.0,6.0,25.0,48.0,2.18375,1.8643939393939395,2.028976377952756,1.86,0.903025434703168,4.51,9.51,693.9916666666667,0.0,1,1,1,-1.0143939393939392,0.4559122308004876,-1.1233282036262675,0.25,0.0,True,False,False,False,1,3,N,unknown,insufficient_evidence,0.2,1.092955422938766,6.054087933846625,0.04441347644165341,0.0,12.0,4.6870902077753165,0.9976426993545864,0.2
EVENT_01159339,23.8071,84.84763,873caeb65ffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,308.54,290.67,0.91,1,0.39,0.36,0.6471032420585384,17.870000000000005,0.0,2.0,5.0,0.0,2.0,5.0,0.0,1.425,1.25,1.425,0.1750000000000003,1.6,1.6,688.0006944444444,16.0,0,1,1,-0.515,0.6385964912280702,-2.942857142857137,0.35,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.0614786491159094,6.481435317412269,0.029822599706575997,0.0,1.75,1.2799989760008192,0.9999992982461066,0.8
EVENT_01159388,23.55419,87.24872,873ca9656ffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,304.71,291.57,1.3,1,0.4,0.37,0.832909122935104,13.139999999999986,20.0,89.0,171.0,7.0,28.0,59.0,2.131,2.7507865168539327,3.1533333333333333,2.085,2.4995874826935807,19.17,21.32,694.5111111111111,0.5194444444444445,1,1,1,-1.450786516853933,0.4725921084878686,-0.5804103784719511,0.0,0.0,False,False,False,False,1,3,N,unknown,insufficient_evidence,0.2,1.0450663612680784,8.783724434294363,0.022036627050988394,0.0,0.0,6.761097221639359,0.7579647599915706,0.2
EVENT_01159386,22.79085,86.2064,873cabc1affffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,303.68,292.2,1.48,1,0.39,0.36,0.9082585601768908,11.480000000000018,19.0,88.0,154.0,6.0,26.0,53.0,2.725263157894737,2.356818181818182,2.253571428571429,1.9775,1.530250681672885,8.52,8.52,693.5243055555555,0.0,1,1,1,-0.8768181818181819,0.6279652844744454,-0.5729898978771477,0.25,0.0,True,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0392881552385758,10.541235461285888,0.01926562391879975,0.0,13.25,3.7806639325104565,0.8390546102371952,0.4
EVENT_01159421,24.11792,86.35608,873ca9d2cffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,299.64,288.03,0.46,1,0.38,0.36,0.3784364357202451,11.610000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.9875,184.03472222222223,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0403082976068179,3.3625485193821683,0.01975598546845003,0.0,0.0,0.0,0.0,0.2
EVENT_01159387,23.70936,85.42472,873ca8d4bffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,300.3,286.89,0.44,1,0.39,0.36,0.3646431135879093,13.410000000000023,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.62,0.6275000000000001,0.62,0.0,0.62,0.68,693.0048611111112,10.995833333333334,0,1,1,-0.18,0.7096774193548387,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0467426503302917,3.1338808128147235,0.022837582345003223,0.0,0.0,1.0836636116914553,0.9999983870993756,0.2
EVENT_01159355,22.36535,87.01891,873cab6ceffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,314.18,293.07,1.63,1,0.4,0.37,0.9669838461896731,21.110000000000014,16.0,77.0,133.0,6.0,27.0,52.0,2.074375,1.794025974025974,1.7673684210526317,1.62,0.6765252315588387,3.99,3.99,693.9916666666667,0.0,1,1,1,-0.1640259740259739,0.9085710149124078,-0.2424535942998429,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0720305692427388,11.01343909838447,0.034763277011505535,0.0,0.0,2.2575925284616427,0.9029964562709778,0.4
EVENT_01159366,23.73879,85.00758,873cac690ffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,305.4,289.72,1.57,1,0.39,0.36,0.9439058989071284,15.67999999999995,20.0,98.0,131.0,7.0,29.0,50.0,1.8745,2.232959183673469,2.108396946564885,2.15,1.3088631998360445,6.93,6.93,693.9916666666667,0.9868055555555556,1,1,1,-0.662959183673469,0.703102865237856,-0.5065152597739129,0.15,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.054121216850334,11.182256536634355,0.02634762732499718,0.0,7.5,3.2868557908106135,0.962847441579997,0.4
EVENT_01159318,23.5515,87.24423,873ca96e5ffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,309.05,293.57,2.37,1,0.4,0.37,1.2149127443642704,15.480000000000018,7.0,26.0,53.0,6.0,19.0,39.0,1.647142857142857,1.9507692307692308,2.100566037735849,1.76,0.907002345332067,4.82,4.85,693.9923611111111,0.9868055555555556,1,1,1,0.4192307692307693,1.2149053627760251,0.4622157499243099,0.0,0.0,False,False,False,False,1,3,N,unknown,insufficient_evidence,0.2,1.052730180015907,16.013405314828955,0.025687829767203525,0.0,0.0,2.3089003649356026,0.90220773940455,0.2
EVENT_01159310,23.72458,85.52386,873ca889effffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,298.61,287.78,0.52,1,0.39,0.36,0.418710334858185,10.83000000000004,1.0,3.0,4.0,1.0,3.0,4.0,0.45,0.5466666666666667,0.4725,0.54,0.0817856276425684,0.65,0.65,693.9916666666667,1.9736111111111112,1,1,1,-0.0266666666666667,0.9512195121951218,-0.3260556583756905,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0376329104259057,3.7036773242355827,0.018468937024047314,0.0,0.0,1.3756584642148908,0.987803071091943,0.2
EVENT_01159452,23.7167,86.4407,873ca9c9effffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,308.17,292.04,1.07,1,0.39,0.36,0.7275486072772778,16.129999999999995,11.0,61.0,107.0,4.0,23.0,45.0,1.752727272727273,2.012950819672131,2.062056074766355,1.98,0.8336023824387289,4.69,4.69,694.5111111111111,0.0,1,1,1,-0.942950819672131,0.5315579444580179,-1.1311757734106995,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0552321563647713,7.621028340253988,0.026873927413948562,0.0,0.0,2.274427831019861,0.983630100159328,0.4
EVENT_01159316,23.75406,85.85934,873ca814dffffff,2023-11-26 19:56:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,305.3,293.85,2.02,1,0.38,0.36,1.1052568313867783,11.449999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0048611111112,155.98194444444445,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.038965455031596,14.765973932939087,0.019110406377183645,0.0,0.0,0.0,0.0,0.2
EVENT_01159548,20.97488,86.00498,873c8e8eeffffff,2023-11-26 19:57:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,312.67,291.61,1.39,1,0.39,0.36,0.8712933659434193,21.06,27.0,86.0,189.0,6.0,24.0,57.0,2.532962962962963,2.3982558139534884,2.356984126984127,1.99,1.913555798774715,11.72,17.03,693.9923611111111,0.9868055555555556,1,1,1,-1.0082558139534883,0.5795878787878788,-0.5269017055050568,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0722197418736679,9.90021438593742,0.03485139333611672,0.0,0.0,7.225331973897809,0.8297693509810221,0.4
EVENT_01159508,22.13319,85.41511,873caa45effffff,2023-11-26 19:57:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,301.24,286.05,0.39,1,0.38,0.36,0.3293037471426004,15.189999999999998,3.0,3.0,4.0,2.0,2.0,3.0,0.69,0.69,0.62,0.7324999999999999,0.1202774570177915,0.86,0.86,661.9923611111111,1.9743055555555555,1,1,1,-0.2999999999999999,0.5652173913043479,-2.494232979631618,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.05310260075825,2.8508563533892297,0.02586456431087782,0.0,0.0,1.387094536944295,1.0615926643584574,0.2
EVENT_01159518,20.96518,85.16611,873c817b2ffffff,2023-11-26 19:57:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,303.37,289.15,2.01,1,0.38,0.36,1.1019400787607845,14.220000000000027,79.0,275.0,642.0,7.0,30.0,67.0,3.1691139240506327,3.026545454545454,2.9698442367601245,2.4450000000000003,1.9805389699701064,15.61,15.61,694.5125,0.0,1,1,1,-1.0165454545454544,0.6641235131563138,-0.5132670803043061,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.04917862338171,14.69287505208295,0.023999189860259295,0.0,16.75,5.256166148586693,0.8078514692308616,0.8
EVENT_01159510,20.78759,85.25877,873c83b59ffffff,2023-11-26 19:57:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,308.2,292.67,1.34,1,0.38,0.36,0.8501509293696101,15.529999999999973,20.0,97.0,203.0,6.0,25.0,56.0,2.568,2.3673195876288657,2.2094088669950738,1.81,1.8213615137701604,11.85,11.85,693.9923611111111,0.0,1,1,1,-1.0273195876288657,0.5660410225144799,-0.564039362785451,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0530631733588574,9.795250034721969,0.025845856797899906,0.0,0.0,5.363423137109771,0.7645774760962628,0.4
EVENT_01159542,21.75451,84.02311,873c85432ffffff,2023-11-26 19:57:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,311.95,283.75,1.49,1,0.4,0.37,0.9122827104766162,28.19999999999999,5.0,14.0,25.0,4.0,12.0,22.0,1.452,2.2385714285714284,1.9096,1.94,1.092375243892587,4.09,4.09,693.9923611111111,0.9868055555555556,1,1,1,-0.7485714285714284,0.6656030631780473,-0.6852694921059886,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0993832560374157,10.067499543922,0.047339264651100756,0.0,0.0,2.141808681499434,0.86662373539463,0.4
EVENT_01159567,21.76905,84.01773,873c85430ffffff,2023-11-26 19:57:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,313.42,285.07,1.12,1,0.4,0.37,0.7514160886839212,28.350000000000023,48.0,178.0,347.0,7.0,29.0,62.0,2.005833333333333,2.1175280898876405,2.1355619596541784,1.86,1.30119286749676,9.84,9.84,694.5125,0.0,1,1,1,-0.9975280898876404,0.5289186034171708,-0.7666258514056328,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0994492542201943,7.56751643569976,0.04736921243902289,0.0,0.0,4.607684337058101,0.8783822658600144,0.4
EVENT_01159560,20.97506,85.16785,873c817b6ffffff,2023-11-26 19:57:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,306.54,292.12,1.26,1,0.38,0.36,0.8153648132841945,14.420000000000016,24.0,95.0,171.0,7.0,26.0,52.0,2.5854166666666667,2.4497894736842105,2.2250877192982457,2.1175,1.3419239753721783,8.18,8.18,693.0055555555556,0.0,1,1,1,-1.1897894736842105,0.5143299101963649,-0.8866295673376178,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.0493632717740544,9.210458987872896,0.024087127878784094,0.0,13.0,3.6762579078553905,0.8643596351387216,0.8
EVENT_01159594,17.61106,83.20322,873c930a3ffffff,2023-11-26 19:58:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,317.2,280.95,1.35,1,0.4,0.37,0.8544153281560676,36.25,5.0,25.0,72.0,3.0,15.0,44.0,1.4,1.7204,1.878611111111111,1.71,0.7362145339505332,4.12,5.05,694.5138888888889,0.0,1,1,1,-0.3703999999999998,0.7847012322715649,-0.5031142186400891,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.1290265131552715,9.121559989459533,0.06060352744194011,0.0,0.0,2.6881547127965453,0.9939543164645918,0.4
EVENT_01159624,9.97976,76.37494,876031a46ffffff,2023-11-26 20:00:00,2023,11,330,6,1,-0.5000000000000004,0.8660254037844384,307.25,294.76,1.9,1,0.47,0.48,1.0647107369924282,12.490000000000007,1.0,1.0,2.0,1.0,1.0,2.0,1.66,1.66,1.69,1.66,0.0,1.66,1.72,688.9875,5.990972222222222,1,1,1,0.24,1.144578313253012,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0423734528349389,8.421948484270905,0.02074716363391446,0.0,0.0,1.017750877070487,0.9999993975907244,0.2
EVENT_01159669,27.46792,95.4246,873c5a885ffffff,2023-11-27 07:10:00,2023,11,331,0,0,-0.5000000000000004,0.8660254037844384,329.11,300.59,1.49,1,0.44,0.46,0.9122827104766162,28.52000000000004,12.0,48.0,73.0,7.0,28.0,46.0,0.965,1.225,1.3313698630136983,1.12,0.5351168096780369,2.43,4.27,694.53125,0.46875,1,1,1,0.2650000000000001,1.216326530612245,0.495218978748663,0.0,0.0,False,False,False,False,1,2,D,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0948800655548088,7.36162370739275,0.045291408535347986,0.0,0.0,3.2072205563627887,0.9142849679306385,0.4
EVENT_01159748,26.06525,93.92758,873ce8899ffffff,2023-11-27 19:36:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,296.72,280.04,0.58,1,0.43,0.38,0.4574248470388754,16.680000000000007,3.0,4.0,5.0,2.0,3.0,4.0,0.4533333333333333,0.56,0.8880000000000001,0.54,0.2141261310536384,0.88,2.2,694.9791666666666,5.004166666666666,1,1,1,0.0199999999999999,1.0357142857142856,0.0934028924988605,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.059562915799304,3.5495498803556895,0.02892017471925902,0.0,0.0,2.4774746875285047,0.9642839923500136,0.2
EVENT_01159819,23.81013,86.31657,873ca9d9affffff,2023-11-27 19:37:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,311.3,293.88,3.71,1,0.52,0.41,1.5496879080283263,17.420000000000016,27.0,105.0,211.0,7.0,30.0,64.0,2.762592592592593,2.559619047619048,2.7297156398104265,2.2525000000000004,1.196614210663151,7.85,8.29,695.4979166666667,0.0,1,1,1,1.150380952380952,1.449434439648757,0.9613632715789184,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0592758913186475,17.40141931792065,0.028784824302216183,0.0,0.0,3.036945256184438,0.8800134231231975,0.4
EVENT_01159787,23.71969,85.00697,873cac692ffffff,2023-11-27 19:37:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,305.55,285.29,0.85,1,0.41,0.45,0.6151856390902334,20.25999999999999,6.0,13.0,21.0,5.0,12.0,20.0,0.9249999999999998,0.773076923076923,0.7671428571428571,0.7949999999999999,0.2811346410361637,1.21,1.21,693.9916666666667,0.9868055555555556,1,1,1,0.0769230769230769,1.099502487562189,0.2736165014726235,0.15,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0710154542009342,4.607021100156639,0.03429016309950211,0.0,3.0,1.5772791357627651,1.0283568787423458,0.4
EVENT_01159814,23.79942,86.34418,873ca9cb4ffffff,2023-11-27 19:37:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,307.46,294.02,2.0,1,0.52,0.41,1.0986122886681098,13.439999999999998,39.0,117.0,241.0,7.0,29.0,64.0,2.417692307692308,3.008888888888889,3.2309958506224064,2.79,1.7538303759640843,9.48,11.26,695.4979166666667,0.0,1,1,1,-1.008888888888889,0.6646971935007385,-0.5752488397484281,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.04571117255387,9.380819039310323,0.022344882585713766,0.0,0.0,3.4849925643941493,0.9272522767625372,0.4
EVENT_01159836,23.76133,86.39979,873ca9c95ffffff,2023-11-27 19:37:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,327.62,293.25,2.86,1,0.51,0.41,1.3506671834767394,34.370000000000005,54.0,206.0,406.0,7.0,30.0,68.0,3.301851851851852,3.5167961165048545,3.4188916256157635,3.005,2.0584055539302595,13.07,13.07,695.4979166666667,0.0,1,1,1,-0.6567961165048546,0.8132402064986334,-0.3190800351518617,0.25,0.6,False,True,False,False,0,2,N,non_industrial,FIRMS_type2+OSM_mining_context,0.8,1.1172037472559122,13.67760077665817,0.05535780428212379,0.0,17.0,3.822875249744356,0.8544706733001701,0.8
EVENT_01159767,23.75405,85.85948,873ca814dffffff,2023-11-27 19:37:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,301.85,291.38,2.32,1,0.55,0.42,1.199964782928397,10.470000000000027,1.0,1.0,1.0,1.0,1.0,1.0,2.02,2.02,2.02,2.02,0.0,2.02,2.02,693.9916666666667,0.9868055555555556,1,1,1,0.2999999999999998,1.1485148514851484,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0359324557761946,10.043246566032181,0.017649141112807656,0.0,0.0,0.9999995049507401,0.9999995049507401,0.2
EVENT_01159892,20.95366,85.00446,873c814f4ffffff,2023-11-27 19:38:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,299.27,288.87,0.9,1,0.56,0.43,0.6418538861723948,10.399999999999975,7.0,36.0,89.0,5.0,20.0,45.0,1.6114285714285714,1.6991666666666667,1.788314606741573,1.835,0.6798626290982939,3.64,6.69,695.4993055555556,0.0,1,1,1,-0.7991666666666667,0.5296714075527219,-1.1754825643624602,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0360023504136726,3.737526006951798,0.017682864594003322,0.0,0.0,3.7409504087422323,1.079940512050704,0.4
EVENT_01159879,20.7605,85.29304,873c83a62ffffff,2023-11-27 19:38:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,312.09,290.84,2.14,1,0.54,0.42,1.144222799920162,21.25,4.0,11.0,17.0,3.0,10.0,16.0,1.1325,1.6727272727272726,1.601764705882353,1.485,0.7463741556118416,2.99,2.99,688.9875,0.9868055555555556,1,1,1,0.4672727272727275,1.2793478260869566,0.6260569498011086,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0730642240645571,9.435584499186511,0.035244555694285314,0.0,0.0,1.8666899840716222,0.8877712083976473,0.4
EVENT_01159947,21.77042,84.0204,873c85430ffffff,2023-11-27 19:38:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,304.08,288.9,0.97,1,0.44,0.46,0.6780335427498971,15.180000000000009,50.0,175.0,346.0,7.0,29.0,62.0,2.0168,2.0991428571428568,2.1354624277456646,1.84,1.3152094269486876,9.84,9.84,695.4993055555556,0.0,1,1,1,-1.1291428571428568,0.4620933714441269,-0.8585270406421059,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0525441292746829,4.792466440383199,0.02559951427434398,0.0,0.0,4.607899096819349,0.8765478334126289,0.4
EVENT_01159863,21.06968,85.03362,873c8140dffffff,2023-11-27 19:38:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,302.64,290.37,2.56,1,0.56,0.43,1.269760544863939,12.269999999999982,10.0,34.0,62.0,5.0,20.0,38.0,1.659,1.5888235294117647,1.6424193548387096,1.355,0.7263962810294569,3.91,6.88,627.48125,0.0,1,1,1,0.9711764705882352,1.6112550907071457,1.3369788584433189,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0422564278601218,10.63118508644067,0.020691050706242612,0.0,0.0,4.18893980443614,0.8528317475697997,0.4
EVENT_01159951,22.04481,83.73561,873c85d9cffffff,2023-11-27 19:38:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,322.49,289.4,2.86,1,0.46,0.47,1.3506671834767394,33.09000000000003,62.0,193.0,341.0,7.0,30.0,66.0,3.934838709677419,3.838238341968912,3.486041055718475,3.095,2.518437916456951,14.9,14.9,659.9486111111111,0.9868055555555556,1,1,1,-0.978238341968912,0.74513350792408,-0.3884305964330225,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.1143400099711818,13.228430950828164,0.05407834732700598,0.0,0.0,4.274188251848012,0.8063593028600321,0.4
EVENT_01159944,21.76617,84.01981,873c85430ffffff,2023-11-27 19:38:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,302.92,289.77,0.97,1,0.44,0.46,0.6780335427498971,13.150000000000034,50.0,175.0,346.0,7.0,29.0,62.0,2.0168,2.0991428571428568,2.1354624277456646,1.84,1.3152094269486876,9.84,9.84,695.4993055555556,0.0,1,1,1,-1.1291428571428568,0.4620933714441269,-0.8585270406421059,0.0,0.0,False,False,False,False,1,2,N,non_industrial,FIRMS_type2_without_industrial_evidence,0.4,1.0453808156628333,4.792466440383199,0.022186977978054388,0.0,0.0,4.607899096819349,0.8765478334126289,0.4
EVENT_01159931,20.5154,85.72314,873c8ecd0ffffff,2023-11-27 19:38:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,301.05,290.6,1.0,1,0.51,0.41,0.6931471805599453,10.449999999999989,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.9,0.875,0.9,0.0,0.9,1.16,677.0048611111112,22.978472222222223,0,1,1,0.0999999999999999,1.1111111111111112,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.035960079022849,4.782377893936424,0.01766246933548131,0.0,0.0,1.3257127706139764,0.9999988888901234,0.2
EVENT_01159959,22.10137,84.37665,873c8501dffffff,2023-11-27 19:38:00,2023,11,331,0,1,-0.5000000000000004,0.8660254037844384,297.31,286.2,0.39,1,0.42,0.45,0.3293037471426004,11.110000000000014,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.5125,0.0,0.0,0.0,0.64,689.975,32.00069444444444,0,0,1,0.0,0.0,0.0,0.0,0.0,False,False,False,False,1,2,N,unknown,insufficient_evidence,0.2,1.0388190040572363,2.0634811456024043,0.019039947868862685,0.0,0.0,1.2487780511647784,0.0,0.2
